,key,pid,size,Cluster,brand,brand_code,category,color,color_code,mainCategory,releaseDate,rrp,rrp_range,size_normalization,size_range,stock,subCategory,total_sales,total_sales_range,total_sales_range2
136,101692 ( 37-39 ),10169.0,2 ( 37-39 ),63,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,15.17,0.0,M,3.333333333333333,0.0,1.951219512195122,10.0,0.0,0.0
137,101693 ( 40-42 ),10169.0,3 ( 40-42 ),64,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,15.17,0.0,L,4.4444444444444455,0.04366812227074236,1.951219512195122,40.0,0.8333333333333333,4.166666666666666
138,101694 ( 43-45 ),10169.0,4 ( 43-45 ),-1,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,15.17,0.0,XL,5.5555555555555545,0.2838427947598253,1.951219512195122,117.0,3.333333333333333,16.666666666666664
139,101695 ( 46-48 ),10169.0,5 ( 46-48 ),65,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,15.17,0.0,XXL,6.666666666666666,0.24017467248908295,1.951219512195122,26.0,0.8333333333333333,4.166666666666666
140,10170L ( 42-46 ),10170.0,L ( 42-46 ),-1,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,12.63,0.0,L,4.4444444444444455,0.17467248908296942,2.4390243902439024,123.0,3.333333333333333,16.666666666666664
141,10170M ( 38-42 ),10170.0,M ( 38-42 ),-1,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,12.63,0.0,M,3.333333333333333,0.0,2.4390243902439024,39.0,0.8333333333333333,4.166666666666666
142,10170S ( 34-38 ),10170.0,S ( 34-38 ),356,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,12.63,0.0,S,2.2222222222222223,0.0,2.4390243902439024,5.0,0.0,0.0
143,10170XL (46-50 ),10170.0,XL (46-50 ),66,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,12.63,0.0,XL,5.5555555555555545,0.04366812227074236,2.4390243902439024,16.0,0.0,0.0
144,10170XS ( 30-34 ),10170.0,XS ( 30-34 ),-1,Nike,0.0,1.4285714285714284,weiss,10.0,0.0,2017/10/1,12.63,0.0,XS,1.1111111111111112,0.0,2.4390243902439024,5.0,0.0,0.0
145,1017136 2/3,10171.0,36 2/3,25,adidas,1.6,10.0,rot,7.5,0.0,2017/10/1,50.73,5.0,36.7,2.2222222222222223,0.0,0.7317073170731707,1.0,0.0,0.0
146,10174L,10174.0,L,-1,Hummel,5.6000000000000005,1.4285714285714284,rot,7.5,0.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.021834061135371174,4.390243902439025,3.0,0.0,0.0
147,10174M,10174.0,M,57,Hummel,5.6000000000000005,1.4285714285714284,rot,7.5,0.0,2017/10/1,50.73,5.0,M,3.333333333333333,0.0,4.390243902439025,2.0,0.0,0.0
148,10174XL,10174.0,XL,-1,Hummel,5.6000000000000005,1.4285714285714284,rot,7.5,0.0,2017/10/1,50.73,5.0,XL,5.5555555555555545,0.0,4.390243902439025,1.0,0.0,0.0
149,"1017638,5",10176.0,"38,5",-1,Reebok,8.4,9.714285714285714,schwarz,8.125,5.7142857142857135,2017/10/1,114.23,7.5,"38,5",2.2222222222222223,0.0,7.073170731707316,1.0,0.0,0.0
150,10177M,10177.0,M,67,PUMA,1.2,1.4285714285714284,rot,7.5,0.0,2017/10/1,25.33,0.0,M,3.333333333333333,0.0,4.878048780487805,3.0,0.0,0.0
151,10177XL,10177.0,XL,68,PUMA,1.2,1.4285714285714284,rot,7.5,0.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.0,4.878048780487805,1.0,0.0,0.0
152,10183L ( 42-46 ),10183.0,L ( 42-46 ),69,Jordan,6.4,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,20.25,0.0,L,4.4444444444444455,0.0,1.951219512195122,6.0,0.0,0.0
153,10183M ( 38-42 ),10183.0,M ( 38-42 ),482,Jordan,6.4,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,20.25,0.0,M,3.333333333333333,0.04366812227074236,1.951219512195122,5.0,0.0,0.0
154,1018636 2/3,10186.0,36 2/3,25,adidas,1.6,10.0,schwarz,8.125,0.0,2017/10/1,76.13,5.0,36.7,2.2222222222222223,0.0,0.0,2.0,0.0,0.0
155,1018638,10186.0,38,25,adidas,1.6,10.0,schwarz,8.125,0.0,2017/10/1,76.13,5.0,38,2.2222222222222223,0.0,0.0,2.0,0.0,0.0
156,1018638 2/3,10186.0,38 2/3,70,adidas,1.6,10.0,schwarz,8.125,0.0,2017/10/1,76.13,5.0,38.7,3.333333333333333,0.0,0.0,4.0,0.0,0.0
157,1019438/40 ( M / L ),10194.0,38/40 ( M / L ),27,Jako,6.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,38.03,2.5,M/L,3.333333333333333,0.0,5.365853658536587,2.0,0.0,0.0
158,10195L,10195.0,L,-1,Nike,0.0,1.4285714285714284,orange,5.625,0.0,2017/10/1,63.43,5.0,L,4.4444444444444455,0.0,6.097560975609755,14.0,0.0,0.0
159,10195M,10195.0,M,-1,Nike,0.0,1.4285714285714284,orange,5.625,0.0,2017/10/1,63.43,5.0,M,3.333333333333333,0.04366812227074236,6.097560975609755,7.0,0.0,0.0
160,10195XL,10195.0,XL,-1,Nike,0.0,1.4285714285714284,orange,5.625,0.0,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.0,6.097560975609755,4.0,0.0,0.0
161,10197L ( 42-46 ),10197.0,L ( 42-46 ),-1,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,12.63,0.0,L,4.4444444444444455,0.15283842794759825,1.951219512195122,291.0,5.833333333333334,29.16666666666667
162,10197M ( 38-42 ),10197.0,M ( 38-42 ),71,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,12.63,0.0,M,3.333333333333333,0.24017467248908295,1.951219512195122,173.0,4.166666666666667,20.833333333333336
163,10197S ( 34-38 ),10197.0,S ( 34-38 ),60,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,12.63,0.0,S,2.2222222222222223,0.10917030567685587,1.951219512195122,25.0,0.0,0.0
164,10197XL (46-50 ),10197.0,XL (46-50 ),61,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,12.63,0.0,XL,5.5555555555555545,0.021834061135371174,1.951219512195122,30.0,0.8333333333333333,4.166666666666666
165,1019941 1/3,10199.0,41 1/3,72,adidas,1.6,4.571428571428571,weiss,10.0,5.7142857142857135,2017/11/23,114.23,7.5,41.3,3.333333333333333,0.0,7.073170731707316,2.0,0.0,0.0
166,1019942,10199.0,42,73,adidas,1.6,4.571428571428571,weiss,10.0,5.7142857142857135,2017/11/23,114.23,7.5,42,4.4444444444444455,0.021834061135371174,7.073170731707316,1.0,0.0,0.0
167,1019942 2/3,10199.0,42 2/3,73,adidas,1.6,4.571428571428571,weiss,10.0,5.7142857142857135,2017/11/23,114.23,7.5,42.7,4.4444444444444455,0.0,7.073170731707316,1.0,0.0,0.0
168,10203L ( 40/42 ),10203.0,L ( 40/42 ),74,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,57.08,5.0,L,4.4444444444444455,0.021834061135371174,7.804878048780488,5.0,0.0,0.0
169,10203M ( 38/40 ),10203.0,M ( 38/40 ),75,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,57.08,5.0,M,3.333333333333333,0.0,7.804878048780488,9.0,0.0,0.0
170,10205164,10205.0,164,76,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,44.38,2.5,XXXL,7.777777777777778,0.0,4.634146341463415,13.0,0.0,0.0
171,10207L,10207.0,L,77,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,31.68,2.5,L,4.4444444444444455,0.021834061135371174,5.365853658536587,10.0,0.0,0.0
172,10207M,10207.0,M,78,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,31.68,2.5,M,3.333333333333333,0.0,5.365853658536587,14.0,0.0,0.0
173,10207S,10207.0,S,-1,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,31.68,2.5,S,2.2222222222222223,0.0,5.365853658536587,3.0,0.0,0.0
174,1020833,10208.0,33,79,Nike,0.0,10.0,weiss,10.0,0.0,2017/10/1,69.78,5.0,33,1.1111111111111112,0.0,0.7317073170731707,1.0,0.0,0.0
175,"1020833,5",10208.0,"33,5",80,Nike,0.0,10.0,weiss,10.0,0.0,2017/10/1,69.78,5.0,"33,5",0.0,0.0,0.7317073170731707,1.0,0.0,0.0
176,1020834,10208.0,34,79,Nike,0.0,10.0,weiss,10.0,0.0,2017/10/1,69.78,5.0,34,1.1111111111111112,0.0,0.7317073170731707,3.0,0.0,0.0
177,1020836,10208.0,36,79,Nike,0.0,10.0,weiss,10.0,0.0,2017/10/1,69.78,5.0,36,1.1111111111111112,0.0,0.7317073170731707,2.0,0.0,0.0
178,"1020836,5",10208.0,"36,5",79,Nike,0.0,10.0,weiss,10.0,0.0,2017/10/1,69.78,5.0,"36,5",1.1111111111111112,0.0,0.7317073170731707,1.0,0.0,0.0
179,"1020837,5",10208.0,"37,5",-1,Nike,0.0,10.0,weiss,10.0,0.0,2017/10/1,69.78,5.0,"37,5",2.2222222222222223,0.0,0.7317073170731707,6.0,0.0,0.0
180,1021040,10210.0,40,-1,Nike,0.0,0.0,gelb,0.625,0.0,2017/10/1,101.53,7.5,40,3.333333333333333,0.0,0.4878048780487805,13.0,0.0,0.0
181,"1021044,5",10210.0,"44,5",-1,Nike,0.0,0.0,gelb,0.625,0.0,2017/10/1,101.53,7.5,"44,5",4.4444444444444455,0.0,0.4878048780487805,10.0,0.0,0.0
182,1021343,10213.0,43,51,Nike,0.0,0.0,blau,1.875,0.0,2017/12/6,292.03,10.0,43,4.4444444444444455,0.021834061135371174,0.24390243902439024,1.0,0.0,0.0
183,"1021344,5",10213.0,"44,5",51,Nike,0.0,0.0,blau,1.875,0.0,2017/12/6,292.03,10.0,"44,5",4.4444444444444455,0.04366812227074236,0.24390243902439024,1.0,0.0,0.0
184,1021345,10213.0,45,52,Nike,0.0,0.0,blau,1.875,0.0,2017/12/6,292.03,10.0,45,5.5555555555555545,0.0,0.24390243902439024,1.0,0.0,0.0
185,1021440,10214.0,40,45,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,88.83,7.5,40,3.333333333333333,0.0,0.4878048780487805,7.0,0.0,0.0
186,1021444,10214.0,44,30,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,88.83,7.5,44,4.4444444444444455,0.021834061135371174,0.4878048780487805,17.0,0.0,0.0
187,1021444 2/3,10214.0,44 2/3,30,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,88.83,7.5,44.7,4.4444444444444455,0.0,0.4878048780487805,10.0,0.0,0.0
188,10219XL,10219.0,XL,34,PUMA,1.2,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,XL,5.5555555555555545,0.0,4.634146341463415,54.0,1.6666666666666663,8.333333333333332
189,102222XL,10222.0,2XL,81,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/22,44.38,2.5,XXL,6.666666666666666,0.021834061135371174,4.878048780487805,1.0,0.0,0.0
190,10222L,10222.0,L,82,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/22,44.38,2.5,L,4.4444444444444455,0.021834061135371174,4.878048780487805,4.0,0.0,0.0
191,10222M,10222.0,M,83,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/22,44.38,2.5,M,3.333333333333333,0.04366812227074236,4.878048780487805,4.0,0.0,0.0
192,10222S,10222.0,S,84,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/22,44.38,2.5,S,2.2222222222222223,0.0,4.878048780487805,1.0,0.0,0.0
193,10222XL,10222.0,XL,26,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/11/22,44.38,2.5,XL,5.5555555555555545,0.06550218340611354,4.878048780487805,4.0,0.0,0.0
194,1022442 2/3,10224.0,42 2/3,85,adidas,1.6,0.0,gruen,3.75,0.0,2017/10/1,165.03,10.0,42.7,4.4444444444444455,0.0,0.0,1.0,0.0,0.0
195,1022744 2/3,10227.0,44 2/3,-1,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,114.23,7.5,44.7,4.4444444444444455,0.0,8.78048780487805,4.0,0.0,0.0
196,10228L,10228.0,L,86,Under Armour,0.8,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.13100436681222707,,10.0,0.0,0.0
197,10228M,10228.0,M,87,Under Armour,0.8,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.04366812227074236,,12.0,0.0,0.0
198,10228XL,10228.0,XL,88,Under Armour,0.8,4.0,schwarz,8.125,10.0,2017/10/1,31.68,2.5,XL,5.5555555555555545,0.0,,9.0,0.0,0.0
199,102302 ( 35-38 ),10230.0,2 ( 35-38 ),63,PUMA,1.2,1.4285714285714284,weiss,10.0,0.0,2017/10/1,10.09,0.0,M,3.333333333333333,0.0,2.4390243902439024,4.0,0.0,0.0
200,102303 ( 39-42 ),10230.0,3 ( 39-42 ),64,PUMA,1.2,1.4285714285714284,weiss,10.0,0.0,2017/10/1,10.09,0.0,L,4.4444444444444455,0.0,2.4390243902439024,17.0,0.0,0.0
201,102304 ( 43-46 ),10230.0,4 ( 43-46 ),89,PUMA,1.2,1.4285714285714284,weiss,10.0,0.0,2017/10/1,10.09,0.0,XL,5.5555555555555545,0.08733624454148471,2.4390243902439024,34.0,0.8333333333333333,4.166666666666666
202,102305 ( 47-49 ),10230.0,5 ( 47-49 ),65,PUMA,1.2,1.4285714285714284,weiss,10.0,0.0,2017/10/1,10.09,0.0,XXL,6.666666666666666,0.0,2.4390243902439024,5.0,0.0,0.0
203,"1023242,5",10232.0,"42,5",90,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,177.73,10.0,"42,5",3.333333333333333,0.0,8.78048780487805,1.0,0.0,0.0
204,10233L,10233.0,L,-1,adidas,1.6,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,82.48,5.0,L,4.4444444444444455,0.0,2.6829268292682933,4.0,0.0,0.0
205,10234140,10234.0,140,91,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/27,44.38,2.5,140,3.333333333333333,0.0,2.6829268292682933,2.0,0.0,0.0
206,10234152,10234.0,152,92,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/27,44.38,2.5,XL,5.5555555555555545,0.021834061135371174,2.6829268292682933,6.0,0.0,0.0
207,10234164,10234.0,164,76,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/27,44.38,2.5,XXXL,7.777777777777778,0.0,2.6829268292682933,10.0,0.0,0.0
208,10244164/176,10244.0,164/176,-1,Jako,6.0,8.857142857142858,schwarz,8.125,10.0,2017/11/22,38.03,2.5,XXXL,7.777777777777778,0.0,,1.0,0.0,0.0
209,10249L,10249.0,L,93,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,38.03,2.5,L,4.4444444444444455,0.021834061135371174,1.2195121951219512,3.0,0.0,0.0
210,10254M,10254.0,M,94,Jako,6.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,38.03,2.5,M,3.333333333333333,0.04366812227074236,3.1707317073170733,1.0,0.0,0.0
211,10258L,10258.0,L,6,Uhlsport,2.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.0,3.1707317073170733,6.0,0.0,0.0
212,10258M,10258.0,M,7,Uhlsport,2.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,M,3.333333333333333,0.0,3.1707317073170733,4.0,0.0,0.0
213,102611 ( Junior),10261.0,1 ( Junior),95,Jako,6.0,1.4285714285714284,rot,7.5,0.0,2017/10/1,8.82,0.0,M,3.333333333333333,0.17467248908296942,2.1951219512195124,1.0,0.0,0.0
214,"1026235,5",10262.0,"35,5",-1,Nike,0.0,10.0,grau,3.125,5.7142857142857135,2017/10/1,126.93,10.0,"35,5",1.1111111111111112,0.0,7.073170731707316,1.0,0.0,0.0
215,10263L,10263.0,L,6,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.0,3.1707317073170733,21.0,0.0,0.0
216,10263M,10263.0,M,7,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,M,3.333333333333333,0.13100436681222707,3.1707317073170733,17.0,0.0,0.0
217,10263S,10263.0,S,8,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,S,2.2222222222222223,0.0,3.1707317073170733,3.0,0.0,0.0
218,10263XL,10263.0,XL,34,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,50.73,5.0,XL,5.5555555555555545,0.0,3.1707317073170733,8.0,0.0,0.0
219,"1027540,5",10275.0,"40,5",29,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,114.23,7.5,"40,5",3.333333333333333,0.0,0.7317073170731707,3.0,0.0,0.0
220,1027542,10275.0,42,30,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,114.23,7.5,42,4.4444444444444455,0.0,0.7317073170731707,5.0,0.0,0.0
221,1027543,10275.0,43,30,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,114.23,7.5,43,4.4444444444444455,0.0,0.7317073170731707,21.0,0.0,0.0
222,1027544,10275.0,44,30,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,114.23,7.5,44,4.4444444444444455,0.0,0.7317073170731707,13.0,0.0,0.0
223,"1027544,5",10275.0,"44,5",30,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,114.23,7.5,"44,5",4.4444444444444455,0.0,0.7317073170731707,10.0,0.0,0.0
224,"1027545,5",10275.0,"45,5",31,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,114.23,7.5,"45,5",5.5555555555555545,0.0,0.7317073170731707,6.0,0.0,0.0
225,10276L ( 42-46 ),10276.0,L ( 42-46 ),-1,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,8.82,0.0,L,4.4444444444444455,0.021834061135371174,2.1951219512195124,66.0,1.6666666666666663,8.333333333333332
226,10276S ( 34-38 ),10276.0,S ( 34-38 ),-1,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,8.82,0.0,S,2.2222222222222223,0.021834061135371174,2.1951219512195124,40.0,0.8333333333333333,4.166666666666666
227,"1027745,5",10277.0,"45,5",-1,Jordan,6.4,4.571428571428571,weiss,10.0,5.7142857142857135,2017/10/1,158.68,10.0,"45,5",5.5555555555555545,0.0,7.073170731707316,1.0,0.0,0.0
228,102793 (35-38 ),10279.0,3 (35-38 ),95,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,M,3.333333333333333,0.0,2.4390243902439024,2.0,0.0,0.0
229,102794 ( 39-42 ),10279.0,4 ( 39-42 ),96,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,L,4.4444444444444455,0.021834061135371174,2.4390243902439024,7.0,0.0,0.0
230,102795 ( 43-46 ),10279.0,5 ( 43-46 ),97,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,12.63,0.0,XL,5.5555555555555545,0.0,2.4390243902439024,8.0,0.0,0.0
231,1028240 2/3,10282.0,40 2/3,98,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,317.43,10.0,40.7,3.333333333333333,0.0,0.0,4.0,0.0,0.0
232,1028242,10282.0,42,99,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,317.43,10.0,42,4.4444444444444455,0.0,0.0,2.0,0.0,0.0
233,1028243 1/3,10282.0,43 1/3,99,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,317.43,10.0,43.3,4.4444444444444455,0.021834061135371174,0.0,5.0,0.0,0.0
234,1028244,10282.0,44,99,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,317.43,10.0,44,4.4444444444444455,0.0,0.0,2.0,0.0,0.0
235,10283XL ( 158-170 ),10283.0,XL ( 158-170 ),100,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/11/22,31.68,2.5,XL,5.5555555555555545,0.0,4.634146341463415,1.0,0.0,0.0
236,10285XL ( 158-170 ),10285.0,XL ( 158-170 ),101,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,27.87,0.0,XL,5.5555555555555545,0.0,4.390243902439025,9.0,0.0,0.0
237,1028942 2/3,10289.0,42 2/3,99,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,317.43,10.0,42.7,4.4444444444444455,0.0,0.24390243902439024,2.0,0.0,0.0
238,1028943 1/3,10289.0,43 1/3,99,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,317.43,10.0,43.3,4.4444444444444455,0.0,0.24390243902439024,4.0,0.0,0.0
239,1028944,10289.0,44,99,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,317.43,10.0,44,4.4444444444444455,0.021834061135371174,0.24390243902439024,4.0,0.0,0.0
240,1028945 1/3,10289.0,45 1/3,102,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,317.43,10.0,45.3,5.5555555555555545,0.0,0.24390243902439024,3.0,0.0,0.0
241,1028946,10289.0,46,102,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,317.43,10.0,46,5.5555555555555545,0.0,0.24390243902439024,6.0,0.0,0.0
242,10290L,10290.0,L,-1,adidas,1.6,4.0,schwarz,8.125,10.0,2017/11/9,44.38,2.5,L,4.4444444444444455,0.021834061135371174,,63.0,1.6666666666666663,8.333333333333332
243,10290M,10290.0,M,87,adidas,1.6,4.0,schwarz,8.125,10.0,2017/11/9,44.38,2.5,M,3.333333333333333,0.13100436681222707,,68.0,1.6666666666666663,8.333333333333332
244,10290S,10290.0,S,103,adidas,1.6,4.0,schwarz,8.125,10.0,2017/11/9,44.38,2.5,S,2.2222222222222223,0.0,,14.0,0.0,0.0
245,10290XL,10290.0,XL,88,adidas,1.6,4.0,schwarz,8.125,10.0,2017/11/9,44.38,2.5,XL,5.5555555555555545,0.0,,15.0,0.0,0.0
246,10291152,10291.0,152,-1,Jako,6.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,41.84,2.5,XL,5.5555555555555545,0.0,4.146341463414634,31.0,0.8333333333333333,4.166666666666666
247,10297L,10297.0,L,-1,Erima,4.8,4.0,gelb,0.625,10.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.0,,2.0,0.0,0.0
248,10297M,10297.0,M,-1,Erima,4.8,4.0,gelb,0.625,10.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.04366812227074236,,4.0,0.0,0.0
249,10305L,10305.0,L,104,Erima,4.8,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,63.43,5.0,L,4.4444444444444455,0.0,3.1707317073170733,1.0,0.0,0.0
250,10306L ( 42-46 ),10306.0,L ( 42-46 ),-1,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,12.63,0.0,L,4.4444444444444455,0.7423580786026202,2.4390243902439024,328.0,6.666666666666666,33.33333333333333
251,10306M ( 38-42 ),10306.0,M ( 38-42 ),71,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,12.63,0.0,M,3.333333333333333,0.34934497816593885,2.4390243902439024,157.0,4.166666666666667,20.833333333333336
252,10306S ( 34-38 ),10306.0,S ( 34-38 ),60,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,12.63,0.0,S,2.2222222222222223,0.06550218340611354,2.4390243902439024,89.0,2.5,12.5
253,10306XL (46-50 ),10306.0,XL (46-50 ),61,Nike,0.0,1.4285714285714284,blau,1.875,0.0,2017/10/1,12.63,0.0,XL,5.5555555555555545,0.0,2.4390243902439024,28.0,0.8333333333333333,4.166666666666666
254,103092XL,10309.0,2XL,-1,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,44.38,2.5,XXL,6.666666666666666,0.0,4.390243902439025,1.0,0.0,0.0
255,10310128,10310.0,128,-1,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,63.43,5.0,128,2.2222222222222223,0.0,6.097560975609755,1.0,0.0,0.0
256,1031239 1/3,10312.0,39 1/3,21,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,39.3,3.333333333333333,0.0,0.0,4.0,0.0,0.0
257,1031240,10312.0,40,21,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,40,3.333333333333333,0.15283842794759825,0.0,8.0,0.0,0.0
258,1031240 2/3,10312.0,40 2/3,21,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,40.7,3.333333333333333,0.021834061135371174,0.0,17.0,0.0,0.0
259,1031241 1/3,10312.0,41 1/3,21,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,41.3,3.333333333333333,0.13100436681222707,0.0,30.0,0.8333333333333333,4.166666666666666
260,1031242,10312.0,42,17,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,42,4.4444444444444455,0.06550218340611354,0.0,47.0,0.8333333333333333,4.166666666666666
261,1031242 2/3,10312.0,42 2/3,17,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,42.7,4.4444444444444455,0.08733624454148471,0.0,93.0,2.5,12.5
262,1031243 1/3,10312.0,43 1/3,17,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,43.3,4.4444444444444455,0.9388646288209608,0.0,111.0,3.333333333333333,16.666666666666664
263,1031244,10312.0,44,17,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,44,4.4444444444444455,0.34934497816593885,0.0,97.0,2.5,12.5
264,1031244 2/3,10312.0,44 2/3,17,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,44.7,4.4444444444444455,0.480349344978166,0.0,94.0,2.5,12.5
265,1031245 1/3,10312.0,45 1/3,22,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,45.3,5.5555555555555545,0.5021834061135371,0.0,74.0,1.6666666666666663,8.333333333333332
266,1031246,10312.0,46,22,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,46,5.5555555555555545,0.04366812227074236,0.0,36.0,0.8333333333333333,4.166666666666666
267,1031246 2/3,10312.0,46 2/3,22,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,317.43,10.0,46.7,5.5555555555555545,0.06550218340611354,0.0,24.0,0.0,0.0
268,1031938,10319.0,38,105,Nike,0.0,9.714285714285714,schwarz,8.125,5.7142857142857135,2017/10/1,177.73,10.0,38,2.2222222222222223,0.0,7.073170731707316,3.0,0.0,0.0
269,1031939,10319.0,39,106,Nike,0.0,9.714285714285714,schwarz,8.125,5.7142857142857135,2017/10/1,177.73,10.0,39,3.333333333333333,0.0,7.073170731707316,3.0,0.0,0.0
270,1031940,10319.0,40,106,Nike,0.0,9.714285714285714,schwarz,8.125,5.7142857142857135,2017/10/1,177.73,10.0,40,3.333333333333333,0.0,7.073170731707316,1.0,0.0,0.0
